Source,Category or Key Word,NAICS 6 Code,NAICS 6 Title
Google Maps,property management company,531110,Lessors of Residential Buildings and Dwellings 
Google Maps,apartment complex,531110,Lessors of Residential Buildings and Dwellings 
Google Maps,apartment building,531110,Lessors of Residential Buildings and Dwellings 
Overture,Holiday Flat,531110,Lessors of Residential Buildings and Dwellings 
Overture,Student Accommodation Centre,531110,Lessors of Residential Buildings and Dwellings 
Overture,service apartments,531110,Lessors of Residential Buildings and Dwellings 
Overture,condominium,531110,Lessors of Residential Buildings and Dwellings 
Overture,mobile home park,531110,Lessors of Residential Buildings and Dwellings 
Overture,vacation rental agents,531110,Lessors of Residential Buildings and Dwellings 
Google Maps,Closed-end investment funds,525990,Other Financial Vehicles 
Google Maps,Unit investment trust funds,525990,Other Financial Vehicles 
Google Maps,Special purpose financial vehicles,525990,Other Financial Vehicles 
Google Maps,Real estate mortgage investment conduits ,525990,Other Financial Vehicles 
Google Maps,Mortgage real estate investment trusts ,525990,Other Financial Vehicles 
Google Maps,Face-amount certificate funds,525990,Other Financial Vehicles 
Google Maps,Collateralized mortgage obligations ,525990,Other Financial Vehicles 
Google Maps,building society,525990,Other Financial Vehicles 
Overture,real estate investment,525990,Other Financial Vehicles 
Google Maps,"Funds, Trusts",525920,"Trusts, Estates, and Agency Accounts "
Google Maps,Funds and Trusts,525920,"Trusts, Estates, and Agency Accounts "
Google Maps,Funds,525920,"Trusts, Estates, and Agency Accounts "
Google Maps,Bankruptcy estates,525920,"Trusts, Estates, and Agency Accounts "
Google Maps,Testamentary trusts,525920,"Trusts, Estates, and Agency Accounts "
Google Maps,Private estates ,525920,"Trusts, Estates, and Agency Accounts "
Google Maps,Personal investment trusts,525920,"Trusts, Estates, and Agency Accounts "
Google Maps,fund management company,525920,"Trusts, Estates, and Agency Accounts "
Google Maps,Insurance and Employee Benefit Funds,525190,Other Insurance Funds 
Google Maps,Employee Benefit Funds,525190,Other Insurance Funds 
Google Maps,Pension Funds,525110,Pension Funds 
Google Maps,Employee benefit plans,525110,Pension Funds 
Google Maps,Retirement plans,525110,Pension Funds 
Google Maps,Pension funds and plans,525110,Pension Funds 
Google Maps,pension office,525110,Pension Funds 
Google Maps,bail bonds service,524298,All Other Insurance Related Activities 
Google Maps,superannuation consultant,524292,Pharmacy Benefit Management and Other Third Party Administration of Insurance and Pension Funds 
Overture,health market,524292,Pharmacy Benefit Management and Other Third Party Administration of Insurance and Pension Funds 
Google Maps,"Claims Adjusting, Actuarial Services",524291,Claims Adjusting 
Google Maps,Claims Adjusting,524291,Claims Adjusting 
Google Maps,Actuary,524291,Claims Adjusting 
Google Maps,Actuarial Services,524291,Claims Adjusting 
Google Maps,loss adjuster,524291,Claims Adjusting 
Google Maps,insurance brokers,524210,Insurance Agencies and Brokerages 
Google Maps,Insurance Agencies and Brokerages,524210,Insurance Agencies and Brokerages 
Google Maps,Insurance Agencies,524210,Insurance Agencies and Brokerages 
Google Maps,Brokerages,524210,Insurance Agencies and Brokerages 
Google Maps,motorcycle insurance agency,524210,Insurance Agencies and Brokerages 
Google Maps,dental insurance agency,524210,Insurance Agencies and Brokerages 
Google Maps,insurance,524210,Insurance Agencies and Brokerages 
Google Maps,renter's insurance agency,524210,Insurance Agencies and Brokerages 
Google Maps,home insurance agency,524210,Insurance Agencies and Brokerages 
Google Maps,insurance company,524210,Insurance Agencies and Brokerages 
Google Maps,insurance broker,524210,Insurance Agencies and Brokerages 
Google Maps,health insurance agency,524210,Insurance Agencies and Brokerages 
Google Maps,auto insurance agency,524210,Insurance Agencies and Brokerages 
Google Maps,insurance agency,524210,Insurance Agencies and Brokerages 
Overture,Marine broker,524210,Insurance Agencies and Brokerages 
Google Maps,"Bank deposit insurance carriers, direct",524128,"Other Direct Insurance (except Life, Health, and Medical) Carriers "
Google Maps,"Product warranty insurance carriers, direct",524128,"Other Direct Insurance (except Life, Health, and Medical) Carriers "
Google Maps,"Deposit or share insurance carriers, direct",524128,"Other Direct Insurance (except Life, Health, and Medical) Carriers "
Google Maps,"Warranty insurance carriers , direct",524128,"Other Direct Insurance (except Life, Health, and Medical) Carriers "
Google Maps,income protection insurance,524128,"Other Direct Insurance (except Life, Health, and Medical) Carriers "
Overture,pet insurance,524128,"Other Direct Insurance (except Life, Health, and Medical) Carriers "
Google Maps,"Automobile insurance carriers, direct",524126,Direct Property and Casualty Insurance Carriers 
Google Maps,"Surety insurance carriers, direct",524126,Direct Property and Casualty Insurance Carriers 
Google Maps,"Mortgage guaranty insurance carriers, direct",524126,Direct Property and Casualty Insurance Carriers 
Google Maps,"Malpractice insurance carriers, direct",524126,Direct Property and Casualty Insurance Carriers 
Google Maps,"Liability insurance carriers, direct",524126,Direct Property and Casualty Insurance Carriers 
Google Maps,"Homeowners' insurance carriers, direct",524126,Direct Property and Casualty Insurance Carriers 
Google Maps,"Fidelity insurance carriers, direct",524126,Direct Property and Casualty Insurance Carriers 
Overture,auto insurance,524126,Direct Property and Casualty Insurance Carriers 
Overture,farm insurance,524126,Direct Property and Casualty Insurance Carriers 
Overture,fidelity and surety bonds,524126,Direct Property and Casualty Insurance Carriers 
Overture,home and rental insurance,524126,Direct Property and Casualty Insurance Carriers 
Google Maps,Insurance Carriers,524114,Direct Health and Medical Insurance Carriers 
Overture,health insurance office,524114,Direct Health and Medical Insurance Carriers 
Google Maps,income protection insurance agency,524113,Direct Life Insurance Carriers 
Google Maps,life insurance agency,524113,Direct Life Insurance Carriers 
Overture,life insurance,524113,Direct Life Insurance Carriers 
Google Maps,Investment Management,523999,Miscellaneous Financial Investment Activities 
Google Maps,Stock quotation service,523999,Miscellaneous Financial Investment Activities 
Google Maps,"Exchange clearinghouses, commodities or securities",523999,Miscellaneous Financial Investment Activities 
Google Maps,Stock quotation services,523999,Miscellaneous Financial Investment Activities 
Google Maps,Gas lease brokers' offices,523999,Miscellaneous Financial Investment Activities 
Google Maps,Trusts and Estates,523991,"Trust, Fiduciary, and Custody Activities "
Google Maps,Trusts,523991,"Trust, Fiduciary, and Custody Activities "
Google Maps,Estates,523991,"Trust, Fiduciary, and Custody Activities "
Overture,estate liquidation,523991,"Trust, Fiduciary, and Custody Activities "
Overture,wills trusts and probate,523991,"Trust, Fiduciary, and Custody Activities "
Google Maps,finance brokers,523940,Portfolio Management and Investment Advice 
Google Maps,investment services,523940,Portfolio Management and Investment Advice 
Google Maps,financial planners,523940,Portfolio Management and Investment Advice 
Google Maps,Investment Advice,523940,Portfolio Management and Investment Advice 
Google Maps,"Financial planning service, customized, fees paid by client",523940,Portfolio Management and Investment Advice 
Google Maps,"Investment advisory service, customized, fees paid by client",523940,Portfolio Management and Investment Advice 
Google Maps,"Financial planning services, customized, fees paid by client",523940,Portfolio Management and Investment Advice 
Google Maps,Portfolio fund managing,523940,Portfolio Management and Investment Advice 
Google Maps,Managing trusts,523940,Portfolio Management and Investment Advice 
Google Maps,"Investment advisory services, customized, fees paid by client",523940,Portfolio Management and Investment Advice 
Google Maps,financial consultant,523940,Portfolio Management and Investment Advice 
Google Maps,investment service,523940,Portfolio Management and Investment Advice 
Google Maps,financial planner,523940,Portfolio Management and Investment Advice 
Overture,financial advising,523940,Portfolio Management and Investment Advice 
Overture,Financial Advisor,523940,Portfolio Management and Investment Advice 
Google Maps,"Venture Capital, Private Equity",523910,Miscellaneous Intermediation 
Google Maps,Venture Capital and Private Equity Principals,523910,Miscellaneous Intermediation 
Google Maps,Venture Capital,523910,Miscellaneous Intermediation 
Google Maps,Private Equity Principals,523910,Miscellaneous Intermediation 
Google Maps,Investment clubs,523910,Miscellaneous Intermediation 
Google Maps,Venture capital companies,523910,Miscellaneous Intermediation 
Google Maps,Tax liens dealing ,523910,Miscellaneous Intermediation 
Google Maps,Mineral royalties or leases dealing ,523910,Miscellaneous Intermediation 
Google Maps,venture capital company,523910,Miscellaneous Intermediation 
Google Maps,private equity firm,523910,Miscellaneous Intermediation 
Google Maps,business broker,523910,Miscellaneous Intermediation 
Google Maps,investment company,523910,Miscellaneous Intermediation 
LinkedIn,Venture Capital & Private Equity,523910,Miscellaneous Intermediation 
Google Maps,"Securities, Commodity Exchanges",523210,Securities and Commodity Exchanges
Google Maps,Securities and Commodity Exchanges,523210,Securities and Commodity Exchanges
Google Maps,Securities,523210,Securities and Commodity Exchanges
Google Maps,Commodity Exchanges,523210,Securities and Commodity Exchanges
Google Maps,stock exchange building,523210,Securities and Commodity Exchanges
Google Maps,Capital Markets,523160,Commodity Contracts Intermediation 
Google Maps,Commodity contract trading companies,523160,Commodity Contracts Intermediation 
Google Maps,Futures commodity contracts dealing ,523160,Commodity Contracts Intermediation 
Google Maps,Commodity futures brokerages,523160,Commodity Contracts Intermediation 
Google Maps,Commodity contracts brokerages,523160,Commodity Contracts Intermediation 
Overture,currency exchange,523160,Commodity Contracts Intermediation 
Google Maps,Investment Banking,523150,Investment Banking and Securities Intermediation 
Google Maps,Mutual fund agency ,523150,Investment Banking and Securities Intermediation 
Google Maps,Bond dealing ,523150,Investment Banking and Securities Intermediation 
Google Maps,Stock options dealing,523150,Investment Banking and Securities Intermediation 
Google Maps,Stock brokerages,523150,Investment Banking and Securities Intermediation 
Google Maps,Securities underwriting,523150,Investment Banking and Securities Intermediation 
Google Maps,Securities brokerages,523150,Investment Banking and Securities Intermediation 
Google Maps,Mutual fund agencies ,523150,Investment Banking and Securities Intermediation 
Google Maps,investment bank,523150,Investment Banking and Securities Intermediation 
Overture,business brokers,523150,Investment Banking and Securities Intermediation 
Overture,stock and bond brokers,523150,Investment Banking and Securities Intermediation 
Overture,investment management company,523150,Investment Banking and Securities Intermediation 
Google Maps,Credit Intermediation,522390,Other Activities Related to Credit Intermediation 
Google Maps,Travelers' check issuance service,522390,Other Activities Related to Credit Intermediation 
Google Maps,Payday lending service,522390,Other Activities Related to Credit Intermediation 
Google Maps,Money transmission service,522390,Other Activities Related to Credit Intermediation 
Google Maps,Money order issuance service,522390,Other Activities Related to Credit Intermediation 
Google Maps,Check cashing services,522390,Other Activities Related to Credit Intermediation 
Google Maps,Travelers' check issuance services,522390,Other Activities Related to Credit Intermediation 
Google Maps,Payday lending services,522390,Other Activities Related to Credit Intermediation 
Google Maps,Money transmission services,522390,Other Activities Related to Credit Intermediation 
Google Maps,Money order issuance services,522390,Other Activities Related to Credit Intermediation 
Google Maps,Loan servicing,522390,Other Activities Related to Credit Intermediation 
Overture,check cashing payday loans,522390,Other Activities Related to Credit Intermediation 
Overture,credit and debt counseling,522390,Other Activities Related to Credit Intermediation 
Overture,debt relief services,522390,Other Activities Related to Credit Intermediation 
Google Maps,money transfer services,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities "
Google Maps,Wealth Management,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities "
Google Maps,Private Equity,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities "
Google Maps,Financial Service,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities "
Google Maps,Asset Management,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities "
Google Maps,"Electronic funds transfer service, including peer-to-peer payment service",522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities "
Google Maps,Credit card processing service,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities "
Google Maps,Check clearing service ,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities "
Google Maps,"Automated clearinghouses, bank or check ",522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities "
Google Maps,"Electronic funds transfer services, including peer-to-peer payment services",522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities "
Google Maps,Credit card processing services,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities "
Google Maps,Check clearing services ,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities "
Google Maps,coin cashing machine,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities "
Google Maps,money order service,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities "
Google Maps,currency exchange service,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities "
Google Maps,check cashing service,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities "
Non Business,crypto atm,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities "
Google Maps,money transfer service,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities "
Overture,business financing,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities "
Google Maps,mortgage brokers,522310,Mortgage and Nonmortgage Loan Brokers 
Google Maps,mortgage lenders,522310,Mortgage and Nonmortgage Loan Brokers 
Google Maps,Loan Brokers,522310,Mortgage and Nonmortgage Loan Brokers 
Google Maps,mortgage broker,522310,Mortgage and Nonmortgage Loan Brokers 
Google Maps,International Trade and Development,522299,"International, Secondary Market, and All Other No depository Credit Intermediation "
Google Maps,International Trade,522299,"International, Secondary Market, and All Other No depository Credit Intermediation "
Google Maps,Development,522299,"International, Secondary Market, and All Other No depository Credit Intermediation "
Google Maps,Pawnshop,522299,"International, Secondary Market, and All Other No depository Credit Intermediation "
Google Maps,Industrial banks ,522299,"International, Secondary Market, and All Other No depository Credit Intermediation "
Google Maps,Commodity Credit Corporation,522299,"International, Secondary Market, and All Other No depository Credit Intermediation "
Google Maps,Secondary market financing,522299,"International, Secondary Market, and All Other No depository Credit Intermediation "
Google Maps,Pawnshops,522299,"International, Secondary Market, and All Other No depository Credit Intermediation "
Google Maps,International trade financing,522299,"International, Secondary Market, and All Other No depository Credit Intermediation "
Google Maps,Factoring accounts receivable,522299,"International, Secondary Market, and All Other No depository Credit Intermediation "
Google Maps,"Morris Plans , nondepository",522299,"International, Secondary Market, and All Other No depository Credit Intermediation "
Google Maps,"Industrial banks , nondepository",522299,"International, Secondary Market, and All Other No depository Credit Intermediation "
Google Maps,pawn shop,522299,"International, Secondary Market, and All Other No depository Credit Intermediation "
Google Maps,Home equity credit lending,522292,Real Estate Credit
Google Maps,Reverse mortgage lending,522292,Real Estate Credit
Google Maps,Mortgage companies,522292,Real Estate Credit
Google Maps,Mortgage banking ,522292,Real Estate Credit
Google Maps,finance broker,522292,Real Estate Credit
Google Maps,mortgage lender,522292,Real Estate Credit
Google Maps,consumer advice centers,522291,Consumer Lending 
Google Maps,Finance companies ,522291,Consumer Lending 
Google Maps,Student loan companies,522291,Consumer Lending 
Google Maps,Personal credit institutions ,522291,Consumer Lending 
Google Maps,Loan companies ,522291,Consumer Lending 
Google Maps,loan agency,522291,Consumer Lending 
Overture,auto loan provider,522291,Consumer Lending 
Google Maps,car finance and loan company,522220,Sales Financing 
Overture,installment loans,522220,Sales Financing 
Google Maps,Savings Institutions,522180,Savings Institutions and Other Depository Credit Intermediation 
Google Maps,federal credit union,522130,Credit Unions 
Google Maps,credit union,522130,Credit Unions 
Overture,bank credit union,522130,Credit Unions 
Google Maps,business banking services,522110,Commercial Banking 
Google Maps,Retail Banking,522110,Commercial Banking 
Google Maps,Private Banking,522110,Commercial Banking 
Google Maps,Personal Banking,522110,Commercial Banking 
Google Maps,Personal And Business Banking,522110,Commercial Banking 
Google Maps,Mortgages,522110,Commercial Banking 
Google Maps,Mortgage Lending,522110,Commercial Banking 
Google Maps,Commercial Banking,522110,Commercial Banking 
Google Maps,Business Banking,522110,Commercial Banking 
Google Maps,Banks,522110,Commercial Banking 
Google Maps,Bank/Credit Union,522110,Commercial Banking 
Google Maps,automated teller machine,522110,Commercial Banking 
Google Maps,"Banking, Bank, Banks",522110,Commercial Banking 
Google Maps,Banking,522110,Commercial Banking 
Google Maps,public sector bank,522110,Commercial Banking 
Google Maps,central bank,522110,Commercial Banking 
Google Maps,private sector bank,522110,Commercial Banking 
Google Maps,savings bank,522110,Commercial Banking 
Google Maps,trust bank,522110,Commercial Banking 
Google Maps,bank or atm,522110,Commercial Banking 
Google Maps,business banking service,522110,Commercial Banking 
Google Maps,banking and finance,522110,Commercial Banking 
Google Maps,financial institution,522110,Commercial Banking 
Google Maps,bank,522110,Commercial Banking 
Non Business,atm,522110,Commercial Banking 
Overture,atms,522110,Commercial Banking 
Google Maps,Financial Services,521110,Monetary Authorities-Central Bank
Google Maps,federal reserve bank,521110,Monetary Authorities-Central Bank
Google Maps,information servicess,519290,Web Search Portals and All Other Information Services
Google Maps,Video Media,519290,Web Search Portals and All Other Information Services
Google Maps,"Technology, Information and Media",519290,Web Search Portals and All Other Information Services
Google Maps,"Technology, Information and Internet",519290,Web Search Portals and All Other Information Services
Google Maps,Technology,519290,Web Search Portals and All Other Information Services
Google Maps,Online Audio and Video Media,519290,Web Search Portals and All Other Information Services
Google Maps,Online Audio,519290,Web Search Portals and All Other Information Services
Google Maps,Internet Publishing,519290,Web Search Portals and All Other Information Services
Google Maps,Internet News,519290,Web Search Portals and All Other Information Services
Google Maps,Information,519290,Web Search Portals and All Other Information Services
Google Maps,News clipping service,519290,Web Search Portals and All Other Information Services
Google Maps,Telephone-based recorded information service,519290,Web Search Portals and All Other Information Services
Google Maps,Stock photo agency,519290,Web Search Portals and All Other Information Services
Google Maps,News clipping services,519290,Web Search Portals and All Other Information Services
Google Maps,Web search portals,519290,Web Search Portals and All Other Information Services
Google Maps,Telephone-based recorded information services,519290,Web Search Portals and All Other Information Services
Google Maps,Stock photo agencies,519290,Web Search Portals and All Other Information Services
Google Maps,information services,519290,Web Search Portals and All Other Information Services
Google Maps,internet,519290,Web Search Portals and All Other Information Services
Overture,b2b science and technology,519290,Web Search Portals and All Other Information Services
LinkedIn,Motion Pictures and Film,519290,Web Search Portals and All Other Information Services
Google Maps,Libraries,519210,Libraries and Archives 
Google Maps,film and photograph library,519210,Libraries and Archives 
Google Maps,national library,519210,Libraries and Archives 
Google Maps,toy library,519210,Libraries and Archives 
Google Maps,childrens library,519210,Libraries and Archives 
Google Maps,law library,519210,Libraries and Archives 
Google Maps,university library,519210,Libraries and Archives 
Google Maps,library,519210,Libraries and Archives 
Google Maps,public library,519210,Libraries and Archives 
Overture,Archive,519210,Libraries and Archives 
Google Maps,Data Infrastructure and Analytics,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services"
Google Maps,Data Infrastructure,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services"
Google Maps,Blogs,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services"
Google Maps,Blockchain Services,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services"
Google Maps,Blockchain,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services"
Google Maps,Optical scanning service,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services"
Google Maps,Computer data storage service,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services"
Google Maps,Cloud storage service,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services"
Google Maps,Application hosting,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services"
Google Maps,Platform as a service ,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services"
Google Maps,Optical scanning services,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services"
Google Maps,Infrastructure as a service ,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services"
Google Maps,Computing platform infrastructure provision,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services"
Google Maps,Computer data storage services,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services"
Google Maps,Cloud storage services,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services"
Google Maps,Data center,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services"
Google Maps,web hosting company,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services"
Overture,Company,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services"
Overture,web hosting service,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services"
LinkedIn,Information Technology and Services,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services"
Google Maps,Telecommunication,517810,All Other Telecommunications 
Google Maps,"Media,Telecommunication",517810,All Other Telecommunications 
Google Maps,Media and Telecommunications,517810,All Other Telecommunications 
Google Maps,Media,517810,All Other Telecommunications 
Google Maps,Dial-up Internet service providers,517810,All Other Telecommunications 
Google Maps,"VoIP service providers, using client-supplied telecommunications connections",517810,All Other Telecommunications 
Google Maps,Satellite tracking stations,517810,All Other Telecommunications 
Google Maps,"Internet service providers, using client-supplied telecommunications connections ",517810,All Other Telecommunications 
Overture,mobility equipment services,517810,All Other Telecommunications 
Facebook,media news website,517810,All Other Telecommunications 
Overture,Telephone company,517810,All Other Telecommunications 
Google Maps,Satellite Telecommunications,517410,Satellite Telecommunications
Google Maps,Satellite,517410,Satellite Telecommunications
Google Maps,satellite communication service,517410,Satellite Telecommunications
Google Maps,Agents for mobile virtual network operators ,517122,Agents for Wireless Telecommunications Services
Google Maps,Agents for wireless telecommunications carriers,517122,Agents for Wireless Telecommunications Services
Google Maps,"Wireless phone service plan sales agents, selling on behalf of wireless telecommunications carriers",517121,Telecommunications Resellers
Google Maps,"Mobile phone stores, selling mobile phone service plans on an agent basis",517121,Telecommunications Resellers
Google Maps,"Cellular telephone stores, selling cellular phone service plans on an agent basis",517121,Telecommunications Resellers
Google Maps,Wireless telecommunications resellers ,517121,Telecommunications Resellers
Google Maps,Wired telecommunications resellers,517121,Telecommunications Resellers
Google Maps,"Pre-paid calling cards, telecommunications resellers",517121,Telecommunications Resellers
Google Maps,Mobile virtual network operators ,517121,Telecommunications Resellers
Google Maps,Wireless Services,517112,Wireless Telecommunications Carriers (except Satellite)
Google Maps,Wireless,517112,Wireless Telecommunications Carriers (except Satellite)
Google Maps,Mobile Phone,517112,Wireless Telecommunications Carriers (except Satellite)
Google Maps,"Paging service, except satellite",517112,Wireless Telecommunications Carriers (except Satellite)
Google Maps,Cellular telephone service carriers,517112,Wireless Telecommunications Carriers (except Satellite)
Google Maps,"Wireless telephone communications carriers, except satellite",517112,Wireless Telecommunications Carriers (except Satellite)
Google Maps,"Wireless Internet service providers, except satellite",517112,Wireless Telecommunications Carriers (except Satellite)
Google Maps,"Paging services, except satellite",517112,Wireless Telecommunications Carriers (except Satellite)
Overture,tower communication service,517112,Wireless Telecommunications Carriers (except Satellite)
Google Maps,telecommunications service providers,517111,Wired Telecommunications Carriers 
Google Maps,Telecommunications Carriers,517111,Wired Telecommunications Carriers 
Google Maps,Multichannel multipoint distribution service ,517111,Wired Telecommunications Carriers 
Google Maps,Cable television distribution service,517111,Wired Telecommunications Carriers 
Google Maps,Direct-to-home satellite system service,517111,Wired Telecommunications Carriers 
Google Maps,Closed-circuit television service,517111,Wired Telecommunications Carriers 
Google Maps,"Broadband Internet service providers, wired ",517111,Wired Telecommunications Carriers 
Google Maps,Multichannel multipoint distribution services ,517111,Wired Telecommunications Carriers 
Google Maps,"Long-distance telephone carriers, wired",517111,Wired Telecommunications Carriers 
Google Maps,"Local telephone carriers, wired",517111,Wired Telecommunications Carriers 
Google Maps,Cable television distribution services,517111,Wired Telecommunications Carriers 
Google Maps,Direct-to-home satellite system services,517111,Wired Telecommunications Carriers 
Google Maps,Closed-circuit television services,517111,Wired Telecommunications Carriers 
Google Maps,telephone exchange,517111,Wired Telecommunications Carriers 
Google Maps,telecommunications,517111,Wired Telecommunications Carriers 
Google Maps,cable company,517111,Wired Telecommunications Carriers 
Google Maps,telecommunications service provider,517111,Wired Telecommunications Carriers 
Google Maps,internet service provider,517111,Wired Telecommunications Carriers 
Overture,telephone services,517111,Wired Telecommunications Carriers 
Facebook,telecommunications company,517111,Wired Telecommunications Carriers 
Google Maps,mediation services,516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers"
Google Maps,Social Networking Platforms,516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers"
Google Maps,Social Network,516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers"
Google Maps,"Broadcasting networks, radio",516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers"
Google Maps,Satellite radio networks,516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers"
Google Maps,Pay-per-view cable programming,516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers"
Google Maps,Internet broadcasting,516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers"
Google Maps,Cable television networks,516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers"
Google Maps,Cable broadcasting networks,516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers"
Google Maps,"Broadcasting networks, television",516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers"
Google Maps,mediation service,516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers"
Overture,mass media,516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers"
Overture,media news company,516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers"
Overture,social media company,516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers"
Overture,social media agency,516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers"
Google Maps,Television Broadcasting,516120,Television Broadcasting Stations
Google Maps,Satellite Programming,516120,Television Broadcasting Stations
Google Maps,Radio and Television Broadcasting,516120,Television Broadcasting Stations
Google Maps,Radio,516120,Television Broadcasting Stations
Google Maps,Cable and Satellite Programming,516120,Television Broadcasting Stations
Google Maps,Cable,516120,Television Broadcasting Stations
Google Maps,Broadcast Media Production and Distribution,516120,Television Broadcasting Stations
Google Maps,Broadcast Media Production,516120,Television Broadcasting Stations
Google Maps,Broadcast Media,516120,Television Broadcasting Stations
Google Maps,television station,516120,Television Broadcasting Stations
Overture,broadcasting media production,516120,Television Broadcasting Stations
Overture,television service providers,516120,Television Broadcasting Stations
Facebook,radio and television commercials,516120,Television Broadcasting Stations
Google Maps,radio broadcasters,516110,Radio Broadcasting Stations 
Google Maps,radio broadcaster,516110,Radio Broadcasting Stations 
Overture,radio station,516110,Radio Broadcasting Stations 
LinkedIn,Business Intelligence Platforms,513210,Software Publishers
Google Maps,computer software ,513210,Software Publishers
Google Maps,Software Development,513210,Software Publishers
Google Maps,Software,513210,Software Publishers
Google Maps,Mobile Computing Software Products,513210,Software Publishers
Google Maps,Embedded Software Products,513210,Software Publishers
Google Maps,Desktop Computing Software Products,513210,Software Publishers
Google Maps,computer software store,513210,Software Publishers
Google Maps,accounting software company,513210,Software Publishers
Google Maps,software company,513210,Software Publishers
Overture,information technology company,513210,Software Publishers
LinkedIn,Computer Software,513210,Software Publishers
Google Maps,Business Content,513199,All Other Publishers 
Google Maps,Art publishers,513199,All Other Publishers 
Google Maps,Calendar publishers,513199,All Other Publishers 
Overture,music critic,513199,All Other Publishers 
Overture,video game critic,513199,All Other Publishers 
Overture,topic publisher,513199,All Other Publishers 
Google Maps,invitation printing services,513191,Greeting Card Publishers 
Google Maps,e-commerce services,513140,Directory and Mailing List Publishers 
Google Maps,Business directory publishers,513140,Directory and Mailing List Publishers 
Google Maps,Telephone directory publishers,513140,Directory and Mailing List Publishers 
Google Maps,Mailing list publishers,513140,Directory and Mailing List Publishers 
Google Maps,Directory publishers,513140,Directory and Mailing List Publishers 
Google Maps,e-commerce service,513140,Directory and Mailing List Publishers 
Google Maps,Book Publishing,513130,Book Publishers 
Google Maps,Atlas publishers,513130,Book Publishers 
Google Maps,Technical manual publishers,513130,Book Publishers 
Google Maps,School textbook publishers,513130,Book Publishers 
Google Maps,Religious book publishers,513130,Book Publishers 
Google Maps,Map publishers,513130,Book Publishers 
Google Maps,Graphic novel publishers,513130,Book Publishers 
Google Maps,Encyclopedia publishers,513130,Book Publishers 
Google Maps,book publisher,513130,Book Publishers 
